name,size_of_the_bottle,MRP_of_the_bottle,price_of_the_bottle,1mg_url,brand_name,key_benefits,key_ingredients,rating,number_of_rating
Lord's Bio-Combination 14 Tablet,25 gm,95.0,92.2,https://www.1mg.com/otc/lord-s-bio-combination-14-tablet-otc545471,Lord's Homoeopathic Laboratory Pvt Ltd,"['It helps improve sneezing and thin discharge from the nose', 'It is useful for watery eyes and headaches', 'It helps provide relief from cough and fever', 'It helps manage red cheeks and eruptions']","['Ferrum phosphoricum - 3x', 'Kalium muriaticum - 3x', 'Kalium sulphuricum - 3x']",0.0,0
Lord's Bio-Combination 22 Tablet,25 gm,95.0,92.2,https://www.1mg.com/otc/lord-s-bio-combination-22-tablet-otc545503,Lord's Homoeopathic Laboratory Pvt Ltd,"['It is a homoeopathic medicine', 'It is helpful for acne, erythema and vesicles containing a thick white content', 'It covers all symptoms of both dry and suppurating scrophulous glandular abscesses']","['Kalium muriaticum - 3x', 'Ferrum phosphoricum - 3x', 'Calcarea phosphorica - 3x', 'Silicea - 6x']",0.0,0
Allen Vasakof Cough Syrup,200 ml,170.0,170.0,https://www.1mg.com/otc/allen-vasakof-cough-syrup-otc330441,Allen Homoeo & Herbal Products Ltd,"['It helps to reduce the effects of chest congestion', 'It helps in providing relief from cough, both dry and wet', 'It helps to improve the strength of the bronchi', 'It improves the functioning of the lungs', 'It helps to overcome common cold and cough', 'It helps to manage several breathing disorders like asthma and laryngitis']","['Justicia adhatoda', 'Zingiber officinale', 'Pulsatilla nigricans', 'Rumex crispus', 'Ipecacuanha', 'Spongia tosta', 'Sticta pulmonaria', 'Antimonium tartaricum', 'Drosera rotundifolia', 'Ocimum sanctum', 'Coccus cacti', 'Blatta orientalis', 'Mentha piperita', 'Passiflora incarnata', 'Bryonia alba']",4.3,28
SBL Digitalinum Dilution 30 CH,30 ml,105.0,105.0,https://www.1mg.com/otc/sbl-digitalinum-dilution-30-ch-otc352434,SBL Pvt Ltd,"['It is chiefly used for treatment of numbness', 'It has marked action on muscular tissues', 'It is specially indicated in cases of overburdened heart', 'It is also useful in treatment of diarrhoea, asthma and vertigo']",['Digitalis purpurea'],0.0,0
Dr. Reckeweg Croton Tig Dilution 200 CH,11 ml,170.0,170.0,https://www.1mg.com/otc/dr.-reckeweg-croton-tig-dilution-200-ch-otc335448,Dr Reckeweg & Co,"['Helps in reducing pressing pain in forehead', 'Helps in reducing skin affections', 'An effective antidote for Rhus poisoning', 'Reduces constant urge to pass stool', 'Helps in reducing chest pain', 'Relieves burning sensation in oesophagus', 'Helps in healing pustular eruptions on the face and genitals with itching']",['Extracts from the Croton Tiglium plant'],4.5,13
Bjain Carduus Marianus Dilution 200C,30 ml,115.0,101.0,https://www.1mg.com/otc/bjain-carduus-marianus-dilution-200c-otc438262,Bjain Pharmaceuticals Pvt. Ltd.,"['It establishes a healthy flow of bile and prevents the formation of gallstone colic', 'It can be used in conditions of nausea, vomiting, and associated issues', 'It helps in improving appetite and is effective for gallbladder complaints that cause retching, vomiting, and nausea', 'It relieves constipation, gas, and indigestion and regulates bowel movement', 'It relieves respiratory complaints and sciatica, also aided by this remedy']",['Carduus Marianus'],0.0,0
Dr Willmar Schwabe India Harungana Madagascariensis Dilution 30 CH,30 ml,105.0,104.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-harungana-madagascariensis-dilution-30-ch-otc403705,Dr Willmar Schwabe India Pvt Ltd,"['Helps to treat the itchiness, eruptions and ringworms', 'Acts as a remedy in all kinds of contagious skin conditions', 'Useful in healing ulcers and wounds and preventing their contamination', 'May help expel the placenta, and in cases of painful and irregular menses']",['Harungana Madagascariensis'],0.0,0
Bjain Bio-Combination No. 23 Tablet,25 gm,105.0,92.3,https://www.1mg.com/otc/bjain-bio-combination-no.-23-tablet-otc484002,Bjain Pharmaceuticals Pvt. Ltd.,"['Used in the treatment of Neuralgic pain in tooth', 'Helps to relieve unnatural loosening of teeth, gums bleeding, swollen gums', 'It may help to strengthen the teeth in their sockets']","['Ferrum phosphoricum', 'Calcarea fluorica', 'Magnesia phosphorica']",0.0,0
SBL Kali Arsenicosum Dilution 30 CH,30 ml,105.0,105.0,https://www.1mg.com/otc/sbl-kali-arsenicosum-dilution-30-ch-otc348022,SBL Pvt Ltd,"['Indicated in malignancy and patients suffering from restlessness and nervousness', 'It can be used for treating anaemia and relieves signs of fatigue and exhaustion', 'Treats skin ailments including severe itchiness and dryness of the skin', 'Symptoms associated with psoriasis and eczema is treated well with Arsenicosum', 'In females, it treats cauliflower type eruptions at external genitals with severe pains', 'Treats abnormal discharge from the uterus and pain in the lower abdomen']",['Kali Arsenicosum'],4.6,21
Dr Willmar Schwabe India Sabal Serrulata Dilution 200 CH,30 ml,120.0,120.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-sabal-serrulata-dilution-200-ch-otc393097,Dr Willmar Schwabe India Pvt Ltd,"['It helps provide relief from excessive cough, cold and sneezing', 'It helps calm the nervous system and manage anxiety', 'It regulates mood swings and helps elevate mood', 'It helps manage urinary disorders such as increased frequency of urination and feeling of fullness in the bladder', 'It helps reduce enlargement of the prostate gland']",['Sabal Serrulata'],4.5,44
Dr Willmar Schwabe India Alpha - Tons Tablet,40 tablets,210.0,210.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-alpha-tons-tablet-otc326043,Dr Willmar Schwabe India Pvt Ltd,"['Provides effective relief from acute and chronic tonsillitis', 'Reduces inflammation and swelling of the tonsils', 'Alleviates pulsating and shooting throat pain', 'Eases difficulty in swallowing', 'Lowers offensive mouth discharge', 'Relieves muscle stiffness in the throat', 'Stimulates the healing process']","['Atropinum sulphuricum 5x 12.5 mg', 'Hepar sulphuris 3x 10.0 mg', 'Kalium bichromicum 4x 50.0 mg', 'Mercurius biniodatus 8x 25.0 mg', 'Silicea 2x 5.0 mg']",4.8,11
Bjain Equisetum Hymale Dilution 6X,100 ml,225.0,198.0,https://www.1mg.com/otc/bjain-equisetum-hymale-dilution-6x-otc437960,Bjain Pharmaceuticals Pvt. Ltd.,"['Used for the management of symptoms of bedwetting', 'The dilution is used for managing symptoms of enuresis and dysuria', 'In case of severe or dull pain or feeling of fullness in bladder, this dilution has been found to be helpful too', 'It is also used for managing conditions such as severe pain at the close of urination and wherein the urine flows only drop by drop', 'The dilution has been found to be helpful in conditions where one feels deep pain in the region of right kidney which in some cases may extend to lower abdomen']",['Equisetum hyemale'],0.0,0
SBL Saccharum Lactis Dilution 200 CH,30 ml,120.0,120.0,https://www.1mg.com/otc/sbl-saccharum-lactis-dilution-200-ch-otc358043,SBL Pvt Ltd,"['Effective for cold pains produced by fine, icy cold needle, frost bites, physical exhaustion', 'Treats problems related to diuresis, amblyopia', 'Useful for anal pruritus, chronic conditions of women and children, leg ulcers', 'Helps to treat anemia', 'Helps to cure constipation', 'Helps in combating infection and putrefaction', 'Helps in maintaining weight and power']",['Sucrose'],4.5,34
Bjain Gnaphalium Polycephalum Dilution 200 CH,12 ml,65.0,53.0,https://www.1mg.com/otc/bjain-gnaphalium-polycephalum-dilution-200-ch-otc710724,Bjain Pharmaceuticals Pvt. Ltd.,"['A remedy of unquestioned benefit in sciatica', 'Treat intense pain along the sciatic nerve', 'Beneficial in frequent pains in calves and feet', 'Treat rheumatic pain in ankle joints and legs']",['Gnaphalium Polycephalum'],0.0,0
Bjain Thalapsi Bursa Pastoris Dilution 12 CH,30 ml,95.0,83.5,https://www.1mg.com/otc/bjain-thalapsi-bursa-pastoris-dilution-12-ch-otc431941,Bjain Pharmaceuticals Pvt. Ltd.,"['Thlaspi Bursa Pastoris is used to treat skin wounds and to reduce swelling and stop bleeding', 'It is also used to stop vomiting, nosebleeds, diarrhoea and heavy menstrual bleeding', 'It helps to treat very profuse period', 'It is also a solution for Renal calculi, Dysuria, Spasmodic retention and Hæmaturia']",['Thlaspi Bursa Pastoris'],0.0,0
LDD Bioscience Apis Mellifica Mother Tincture Q,30 ml,200.0,194.0,https://www.1mg.com/otc/ldd-bioscience-apis-mellifica-mother-tincture-q-otc779108,LDD Bioscience Pvt Ltd,"['It helps to boost immunity and maintain the overall well-being of the body', 'It helps to manage and provide relief from inflammation in various body parts like eyes, joints, and urinary tract', 'It contains antispasmodic properties, which are helpful for muscle spasms and convulsions', 'It helps to provide relief from urticaria, bee sting swelling, itching, and burning on the skin and dispose of toxins from the body', 'Helps in fighting weakness or exhaustion and rejuvenates energy in the body']",['Apis mellifica mother tincture'],0.0,0
Kent's K28 Tumor Oral Drops,30 ml,160.0,160.0,https://www.1mg.com/otc/kent-s-k28-tumor-oral-drops-otc802503,Kent Pharmaceuticals,"['This potent formulation may seem effective in combating tumours', 'It is beneficial in cases of various types of glandular swelling, malignant or benign, and is a regenerator of diseased tissues', 'This formula works well when the glands are swollen, stiff, indurated, painful, sensitive and sore to the touch', 'It is helpful in cases of warts']","['Baryta carb 3X', 'Scrophularia nodosa 2X']",0.0,0
Similia Kali Sulph Biochemic Tablet 6X,25 gm,95.0,82.7,https://www.1mg.com/otc/similia-kali-sulph-biochemic-tablet-6x-otc692828,Similia Homoeo Laboratory,"['It is basically obtained from sulphate of potassium and is used for the treatment of scaly scalp or dandruff', 'It helps in carrying oxygen to the blood', 'It is used to relieve symptoms such as yellow, mucous and serous discharges, profuse and intermittent high body temperature', 'It helps treat problems such as snoring or wheezing sounds in the chest during sleep in patients with asthma', 'It is useful for the treatment of skin disorders such as eczema, psoriasis and skin epithelioma', 'It is also effective in the treatment of chronic otitis with glue ear, sometimes yellowish otorrhea']",['Kali Sulphuricum'],0.0,0
LDD Bioscience China Off Dilution 30,30 ml,95.0,95.0,https://www.1mg.com/otc/ldd-bioscience-china-off-dilution-30-otc722924,LDD Bioscience Pvt Ltd,"['It helps relieve indigestion and diarrhoea', 'Chronic liver troubles including its enlargement, hard or sensitive to touch can also be relieved with this medicine', 'It is beneficial in dealing with numerous other health issues like coryza, amaurosis and photophobia', 'It is also helpful for skin related problems, sleep disorders, heart problems and respiratory issues']",['China Officinalis'],4.6,22
LDD Bioscience Cuprum Oxy Nigrum Dilution 1000 CH,100 ml,230.0,223.0,https://www.1mg.com/otc/ldd-bioscience-cuprum-oxy-nigrum-dilution-1000-ch-otc841461,LDD Bioscience Pvt Ltd,"['It facilitates aid in the case of convulsions in children due to worm infection', 'It assists in providing comfort in anaemic conditions in children', 'It helps relieve spasmodic pain in the stomach with pressure']",['Cuprum Oxy Nigrum'],0.0,0
Bjain Gossypium Herbaceum Mother Tincture Q,30 ml,105.0,92.3,https://www.1mg.com/otc/bjain-gossypium-herbaceum-mother-tincture-q-otc445454,Bjain Pharmaceuticals Pvt. Ltd.,"['Relieves itching and inflammation of labia', 'Reduces irregular pain in ovaries', 'Helps in relieving nausea and vomiting', 'Provides effective relief from pain in the head']",['Gossypium Herbaceum'],0.0,0
ADEL Sabal Serr Dilution 30 CH,10 ml,155.0,155.0,https://www.1mg.com/otc/adel-sabal-serr-dilution-30-ch-otc327313,Adel Pekana Germany,"['It may help in managing genito-urinary organ affection', 'It may help in managing weight', 'It contains a soothing effect on the mucous membrane and may help in managing issues related to excessive cough and cold', 'It can reduce work and study-related stress and headache associated with it', 'It can help manage pain in the stomach accompanied by belching and acidity', 'It may restrict the urge to constantly urinate and reduce the feeling of fullness in the bladder', 'It can reduce prostate enlargement that might lead to pain', 'It may help in concerns related to ovaries and pain during menses leading to weakness', 'It may relieve pain in the breasts and promote the growth of undeveloped breasts']",[],4.9,11
Dr Willmar Schwabe India Boerhaavia Diffusa Mother Tincture Q,30 ml,115.0,115.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-boerhaavia-diffusa-mother-tincture-q-otc390808,Dr Willmar Schwabe India Pvt Ltd,"['Relieves from pain while passing urine', 'Helps to induce urination', 'Useful in treating anemia', 'Helps in reducing swelling of legs', 'Useful in vitamin deficiencies', 'Helps in treatment of Jaundice and Watery stools', 'Effective in treating liver related disorders', 'Reduces one sided headache', 'Provides effective relief from pain and burning sensation in the heart', 'Helps in Night blindness and reduces itching and redness of eyes']",['Boerhaavia Diffusa'],4.3,56
LDD Bioscience Kali Bromatum Dilution 6 CH,100 ml,180.0,175.0,https://www.1mg.com/otc/ldd-bioscience-kali-bromatum-dilution-6-ch-otc852064,LDD Bioscience Pvt Ltd,"['Helps in cases of confusion, dizziness, and sleeplessness', 'Helps provide relief from insomnia', 'It helps in gout conditions', 'Relieves acne and itching, especially on the face, neck and chest']",['Kali Bromatum'],0.0,0
Wheezal Antimonium Crudum 0/7 LM,20 gm,180.0,176.0,https://www.1mg.com/otc/wheezal-antimonium-crudum-0-7-lm-otc884844,Wheezal Homoeo Pharma,"['The homoeopathic formulation can help provide relief from respiratory ailments from cough and burning sensation in the chest', 'It may aid in reducing gastric issues due to overeating', 'It can help manage skin conditions like pimples and eczema']",['Antimonium'],0.0,0
Wheezal Calcarea Fluorica Globules 0/8 LM,20 gm,180.0,176.0,https://www.1mg.com/otc/wheezal-calcarea-fluorica-globules-0-8-lm-otc886903,Wheezal Homoeo Pharma,"['It provides relief from joint pain and cracking joints', 'It can also help to manage and prevent piles or constipation problems', 'It may also help to condition varicose veins and various skin issues']",['Calcarea Fluorica'],0.0,0
Sett Dey Rhododendron Chrysanphum Dilution 200,30 ml,90.0,64.8,https://www.1mg.com/otc/sett-dey-rhododendron-chrysanphum-dilution-200-otc907489,Sett Dey & Co (Homeo) Lab,"['Sett Dey Rhododendron Chrysanphum Dilution helps in managing gouty conditions', 'Sett Dey Rhododendron Chrysanphum Dilution manages neuralgic pains', 'This product conditions pain in the nerves', 'It can be useful for headaches', 'Sett Dey Rhododendron Chrysanphum Dilution reduces stiffness of the back, arms, shoulders and wrists']",['Rhododendron Chrysanphum'],0.0,0
Wheezal Solanum Nigrum Dilution 6,30 ml,100.0,92.9,https://www.1mg.com/otc/wheezal-solanum-nigrum-dilution-6-otc923353,Wheezal Homoeo Pharma,"['Sinapis Nigra Dilution is primarily used for the management of issues related to chicken pox and influenza', 'Sinapis Nigra Dilution provides effective relief from colds accompanied by runny nose and headache', 'This product also manages various issues related to influenza', 'It is also a great remedy for the management of painful headaches', 'Sinapis Nigra Dilution can be used to correct premature menses and other irregularities with the menses', 'It is also used to manage urinary disorders and provides relief from pain during urination']",['Sinapis Nigra'],0.0,0
Wheezal Menyanthes Trifoliata Dilution 10M,30 ml,275.0,255.0,https://www.1mg.com/otc/wheezal-menyanthes-trifoliata-dilution-10m-otc925651,Wheezal Homoeo Pharma,"['Helps in managing muscular weakness and chronic infections', 'Useful in the management of general debility, exhaustion and rheumatoid arthritis', 'Indicated for cramps, cold hands and feet as well as jerking and contractions in the legs']",['Menyanthes Trifoliata'],0.0,0
Bio India Camphora Dilution 10M CH,30 ml,252.0,244.0,https://www.1mg.com/otc/bio-india-camphora-dilution-10m-ch-otc596144,Bio-India Pharma Pvt Ltd,"['The product is beneficial in the case of headaches with fever, cold and body pains', 'It provides comfort in throbbing pain in the occipital region along with pulsation', 'It works as a heart stimulant and is useful in discomfort in the region of the heart with suffocation and difficult breathing']",[],0.0,0
Wheezal Mercurius Dulcis Dilution 1M,30 ml,135.0,125.0,https://www.1mg.com/otc/wheezal-mercurius-dulcis-dilution-1m-otc927718,Wheezal Homoeo Pharma,"['Highly useful for the management of soreness in the anus region', 'Beneficial remedy for infections of mucous membranes with blocked ears due to ear wax', 'Reduces swelling of cheeks, glands and lower jaw exfoliation is managed with Mercurius', 'An excellent remedy for the management of diarrhoea in children', 'Helps in the management of catarrhal infections of eyes and throat', 'It can also be used for the management of prostatitis in older people']",['Mercurius Dulcis'],0.0,0
Pioneer Pharma Iris Versicolor Globules Pellets Multidose Pills 30 CH,150 tablets,120.0,110.0,https://www.1mg.com/otc/pioneer-pharma-iris-versicolor-globules-pellets-multidose-pills-30-ch-otc962332,Homeotrade,"['The formulation may help to relieve severe burning along the alimentary canal from mouth to anus', 'It helps control sour vomit along with blood and bile', 'It helps deal with conditions where the mouth and tongue feel as if injured by some boiling liquid', 'It helps to manage watery, acidic substances with a burning sensation around the anus and the entire intestinal tract', 'It may help with deafness accompanied by different noises like buzzing, ringing and roaring in the ears']",['Iris versicolor'],0.0,0
Bjain Ocimum Sanctum Dilution 6 CH,12 ml,60.0,49.7,https://www.1mg.com/otc/bjain-ocimum-sanctum-dilution-6-ch-otc702722,Bjain Pharmaceuticals Pvt. Ltd.,"['It helps in the case of renal colic and pain with vomiting', 'It is effective in improving the appetite', 'It helps aid the gentle evacuation of bowel in patients suffering from constipation', 'It helps with mouth ulcers, colds, coughs, and fevers', 'This remedy also aids skin complaints such as acne and ringworm']",['Ocimum sanctum'],0.0,0
Bjain Mercurius Sulphuricus Dilution 6 CH,12 ml,60.0,49.7,https://www.1mg.com/otc/bjain-mercurius-sulphuricus-dilution-6-ch-otc708922,Bjain Pharmaceuticals Pvt. Ltd.,"['Indicated in irritable bowel syndrome and common cold', 'Beneficial in treating Coryza, with sneezing, pain and swelling of nasal bones, and caries, with greenish fetid ulceration', 'Also indicated in the treatment of ulcerations of mouth and throat and pruritus vulva']",['Mercurius sulphuricus'],0.0,0
Bjain Eschscholtzia Californica Dilution 12 CH,12 ml,60.0,49.7,https://www.1mg.com/otc/bjain-eschscholtzia-californica-dilution-12-ch-otc712179,Bjain Pharmaceuticals Pvt. Ltd.,"['It is used as a sedative and anxiolytic traditionally', 'It is useful for treatment of insomnia']",['Eschscholtzia Californica'],0.0,0
Bakson's Homeopathy Calcarea Iodata Dilution 50M,30 ml,350.0,329.0,https://www.1mg.com/otc/bakson-s-homeopathy-calcarea-iodata-dilution-50m-otc756583,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It is useful for enlarged tonsils with little crypts', 'It helps manage copper-coloured and papulous eruptions, tinea, favus, crustacea, swelling of the glands, cracked skin and falling out of hair', 'It reduces chronic cough, chest pain, difficulty breathing after syphilis and mercurialization', 'It is also helpful in indolent ulcers and accompanying varicose veins']",['Calcarea iodata'],0.0,0
Rxhomeo Mercurius Solubilis 1M Pellets,250 pellets,150.0,96.0,https://www.1mg.com/otc/rxhomeo-mercurius-solubilis-1m-pellets-otc759080,Rxhomeo Private Limited,"['Merc Sol is a chief remedy for many respiratory conditions. It is especially indicated in the sore throat or tonsillitis, quinsy, diphtheria, laryngitis or pharyngitis', 'Merc Sol also helps in the cold, nasal catarrh, with much sneezing, of fluent acrid corrosive discharge, making the nostrils raw and ulcerated', 'Merc Sol is suitable for the treatment of anaemia and also helps in mouth ulcers or stomatitis', 'Merc Sol is indicated in diarrhoea and dysentery caused due to fright and suppressed sweat', 'Merc Sol helps in ulcers, surgical fever and vomiting', 'Rxhomeo® is a leading homoeopathy brand with a presence in several countries', 'All Rxhomeo® products are manufactured according to the Homoeopathic Pharmacopoeia of the United States and stringent CGMP norms']",['Mercurius Solubilis'],0.0,0
Bakson's Homeopathy Hamamelis Virginica Dilution 3X,30 ml,100.0,98.0,https://www.1mg.com/otc/bakson-s-homeopathy-hamamelis-virginica-dilution-3x-otc762844,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['This dilution can be effective in dealing with haemorrhages and haemorrhoids', 'It can help cope with bruised soreness due to bleeding and swelling', 'It can provide relief in several wounds and weakness due to blood loss']",['Hamamelis virginica'],0.0,0
Bakson's Homeopathy Tetanus Nos. Dilution 50M,30 ml,350.0,329.0,https://www.1mg.com/otc/bakson-s-homeopathy-tetanus-nos.-dilution-50m-otc784009,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It provides relief from rigidity', 'It helps alleviate convulsions and spasms', 'It works as a prophylaxis of tetanus']",['Tetanus Nos.'],0.0,0
Bakson's Homeopathy Verbena Officinalis Dilution 30,30 ml,100.0,93.0,https://www.1mg.com/otc/bakson-s-homeopathy-verbena-officinalis-dilution-30-otc781558,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It promotes the absorption of blood', 'It helps alleviate pain in bruises', 'It is beneficial for vesicular erysipelas, passive congestion, and intermittent fever', 'It helps relieve epilepsy and insomnia']",['Verbena Officinalis'],0.0,0
Bakson's Homeopathy Abies Canadensis Dilution 10M,30 ml,315.0,296.0,https://www.1mg.com/otc/bakson-s-homeopathy-abies-canadensis-dilution-10m-otc747309,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['This dilution can help reduce craving and chilly sensation due to general debility and weakness in women', 'It can provide relief from indigestion and related irritation', 'It can help deal with mouth dryness due to constipated bowel']",['Abies canadensis'],0.0,0
Bakson's Homeopathy Berberis Vulgaris Dilution 10M,30 ml,315.0,296.0,https://www.1mg.com/otc/bakson-s-homeopathy-berberis-vulgaris-dilution-10m-otc754616,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"[""Bakson's Berberis Vulgaris Dilution is beneficial for providing relief in kidney-related pain"", 'It may also aid in the reduction of bubbling sensations and stitching pain throughout your body and legs', 'It may also help in relieving diarrhoea and constipation due to renal calculi']",['Berberis Vulgaris'],0.0,0
Bakson's Homeopathy Cicuta Virosa Dilution 10M,30 ml,315.0,296.0,https://www.1mg.com/otc/bakson-s-homeopathy-cicuta-virosa-dilution-10m-otc757925,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It is useful in women subjected to epileptic and choreic convulsions, spasms resulting from teething in children, or from worms', 'It helps relieve thick, yellow scabs on the head', 'It may help manage cerebrospinal meningitis, contraction of cervical muscles and convulsions from a brain concussion']",['Cicuta virosa'],0.0,0
Dr Willmar Schwabe India Copaiba Officinalis Dilution 12 CH,30 ml,125.0,125.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-copaiba-officinalis-dilution-12-ch-otc400592,Dr Willmar Schwabe India Pvt Ltd,"['Effective for treating chronic catarrh and bronchitis', 'Reduces menstrual cramps', 'Provides help in menses, bloody purulent discharge, profuse, strong smelling menstrual discharge, with pains radiating to hip bones, with nausea', 'Treats leucorrhoea, chronic cystitis, diarrhoea', 'Helps in chilblains and haemorrhoid', 'Treat skin inflammation, arthritis, irritations, circumscribed lenticular patches, eczema and psoriasis', 'Provides relief from stools covered in mucus, with colic and chilliness, burning and itching of anus caused by piles', 'Cure intestinal flatulence, urging to stool and difficult passage with pain']",['Bark of the Copaiba'],0.0,0
Bjain Aesculus Hippocastanum Globules 0/9 LM,6 gm,85.0,74.7,https://www.1mg.com/otc/bjain-aesculus-hippocastanum-globules-0-9-lm-otc824972,Bjain Pharmaceuticals Pvt. Ltd.,"['Effective for cough, flu, sore throat and laryngitis', 'Helpful in relieving hand and neck pain', 'Useful in dealing with piles and constipation', 'It might help with cases of uterine prolapse and prostate enlargement']",['Aesculus hippocastanum'],0.0,0
Bakson's Homeopathy Pulsatilla Nigricans Dilution 6X,30 ml,100.0,93.9,https://www.1mg.com/otc/bakson-s-homeopathy-pulsatilla-nigricans-dilution-6x-otc782290,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It improves thick and bland secretions from mucous membranes', 'It is helpful for drawing, tearing and erratic pains that shift from one body part to another', 'It can help with extreme dryness of mouth, especially in the morning', 'It is beneficial for the delay in first menstruation']",['Pulsatilla Nigricans'],0.0,0
Dr. Majumder Homeo World Acidum Uricum Dilution (30ml Each) 12,2 bottles,520.0,520.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-acidum-uricum-dilution-30ml-each-12-otc854220,Dr. Majumder Homeo World,"['It is highly effective in the management of skin conditions such as eczema and relieves itchiness', 'It prevents skin eruption which is sensitive to touch', 'It relieves pain in muscles and joints', 'It can be used to relieve severe headaches accompanied by nausea', 'It helps in reducing swelling on the skin caused due to deposition of fat', 'It manages discolouration of the urine along with the foul smell', 'It reduces swelling and redness of muscle joints, especially wrists and ankles']",['Acidum Uricum'],0.0,0
LDD Bioscience Mezereum Dilution 200,100 ml,190.0,190.0,https://www.1mg.com/otc/ldd-bioscience-mezereum-dilution-200-otc723744,LDD Bioscience Pvt Ltd,"['It helps treat thick leathery crusts on the head which are filled with pus', 'Helps in treating stomach ulcers with burning sensation', 'It is helpful in treating gastric ulcers, which cause a burning sensation in the stomach', 'Effective in curing cramps in urinary bladder']",['Blend of homoeopathic mixture'],0.0,0
Hapdco Viola Plus Cough Syrup,60 ml,90.0,90.0,https://www.1mg.com/otc/hapdco-viola-plus-cough-syrup-otc386293,HAPDCO,[],[],4.4,27
SBL Cocainum Muriaticum Dilution 1000 CH,30 ml,150.0,150.0,https://www.1mg.com/otc/sbl-cocainum-muriaticum-dilution-1000-ch-otc352031,SBL Pvt Ltd,"['Maintains and brings out the sensations in the sexual organs that are absent', 'Reduces the inflammation in the glands and sensation of crawling under the skin that feels like worms', 'Helps with the speech caused from the paralysis of muscles and swallowing', 'Calms the mind and reduces the hallucinations of hearing', 'Helps in the treatment of involuntary movements and trembling of the hands and feet']",['Cocainum Muriaticum'],0.0,0
Bakson's Homeopathy Aviaire Dilution 200,30 ml,115.0,108.0,https://www.1mg.com/otc/bakson-s-homeopathy-aviaire-dilution-200-otc754086,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Recommended for managing tuberculosis', 'It can provide relief from shortness of breath']",['Aviaire'],0.0,0
Bakson's Homeopathy Balsamum Peruvianum Dilution 6 CH,30 ml,100.0,93.4,https://www.1mg.com/otc/bakson-s-homeopathy-balsamum-peruvianum-dilution-6-ch-otc754168,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['May help relieve vomiting', 'Supports respiratory health and functions', 'Might aid in regulating body temperature']",['Balsamum Peruvianum'],0.0,0
ADEL Nat Sulph Dilution CM,10 ml,290.0,290.0,https://www.1mg.com/otc/adel-nat-sulph-dilution-cm-otc769576,Adel Pekana Germany,"['It is a good remedy for asthma in children, holding chest while coughing', 'It is a homoeopathy medicine that is beneficial for conditions of the liver', 'It is beneficial for stomach problems like brown and bitter coating on the tongue', 'It is useful for vomiting, acidity and dyspepsia, heartburn and flatulence']",['Natrium Sulphuricum'],0.0,0
Bakson's Homeopathy Strychninum Phosphoricum Dilution 1M,30 ml,140.0,131.0,https://www.1mg.com/otc/bakson-s-homeopathy-strychninum-phosphoricum-dilution-1m-otc785983,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It enhances your immunity', 'It helps to condition anaemia', 'It improves your appetite']","['Strychnium', 'Phosporicum']",0.0,0
LDD Bioscience Capsicum Annum Dilution 1000 CH,30 ml,130.0,126.0,https://www.1mg.com/otc/ldd-bioscience-capsicum-annum-dilution-1000-ch-otc838541,LDD Bioscience Pvt Ltd,"['It is primarily used for inflammatory conditions of the mucous membranes', 'It is useful for stomach disorders including indigestion, flatulence and vomiting', 'It is useful for painful urination and burning sensation in the urethra', 'It is beneficial for inflammation of the mastoids with earache and pus-like discharge from the ears', 'It soothes burning pains and chilly sensations and relieves the sense of constriction of the sphincters', 'It is beneficial for suppuration caused due to inflammatory conditions and prevents the chronic discharge of pus']",['Capsicum annum'],0.0,0
Wheezal Quercus Glandium Spiritus Dilution CM,30 ml,135.0,125.0,https://www.1mg.com/otc/wheezal-quercus-glandium-spiritus-dilution-cm-otc925221,Wheezal Homoeo Pharma,"['Helpful in reducing the ringing and roaring of ears', 'Helpful in chronic spleen affection', 'Helpful in deafness and noises in the head', 'Acts as an antidote for alcohol and takes away the craving for alcohol', 'Helpful in flatulence and bloating']",['Quercus Glandium Spiritus'],0.0,0
Wheezal Mixture Syrup,200 ml,210.0,210.0,https://www.1mg.com/otc/wheezal-mixture-syrup-otc624069,Wheezal Homoeo Pharma,"['Helps to reduce a cough with the rattling of mucus in the chest', 'It also thins mucus in the nose, windpipe, and lungs, making it easier to cough out', 'It relieves allergy symptoms such as runny nose, stuffy nose, sneezing, watery eyes, and congestion or stuffiness', 'It is an efficacious remedy for acute catarrhal conditions of the respiratory tract']","['Bryonia alb', 'Ipecac', 'Justicia Adhatoda', 'Sambucus N', 'Senega', 'Aspidosperma', 'Iodium']",4.7,251
